角度(2θ),强度
56.9,26
56.92,28
56.94,26
56.96,20
56.98,24
57,22
57.02,30
57.04,22
57.06,20
57.08,26
57.1,30
57.12,24
57.14,18
57.16,34
57.18,26
57.2,26
57.22,26
57.24,24
57.26,24
57.28,20
57.3,22
57.32,24
57.34,14
57.36,28
57.38,18
57.4,22
57.42,30
57.44,22
57.46,20
57.48,24
57.5,24
57.52,24
57.54,24
57.56,18
57.58,20
57.6,28
57.62,18
57.64,22
57.66,18
57.68,20
57.7,22
57.72,26
57.74,20
57.76,30
57.78,26
57.8,22
57.82,24
57.84,24
57.86,28
57.88,22
57.9,28
57.92,24
57.94,22
57.96,20
57.98,16
58,22
58.02,18
58.04,26
58.06,24
58.08,28
58.1,18
58.12,22
58.14,26
58.16,22
58.18,26
58.2,26
58.22,34
58.24,20
58.26,16
58.28,20
58.3,26
58.32,24
58.34,24
58.36,24
58.38,22
58.4,12
58.42,20
58.44,24
58.46,22
58.48,20
58.5,24
58.52,30
58.54,16
58.56,34
58.58,32
58.6,26
58.62,16
58.64,24
58.66,22
58.68,22
58.7,30
58.72,24
58.74,26
58.76,24
58.78,20
58.8,18
58.82,28
58.84,18
58.86,12
58.88,22
58.9,22
58.92,22
58.94,24
58.96,20
58.98,26
59,20
59.02,22
59.04,24
59.06,18
59.08,32
59.1,28
59.12,22
59.14,16
59.16,24
59.18,18
59.2,20
59.22,22
59.24,22
59.26,26
59.28,22
59.3,20
59.32,28
59.34,26
59.36,32
59.38,32
59.4,30
59.42,22
59.44,30
59.46,22
59.48,18
59.5,22
59.52,28
59.54,24
59.56,22
59.58,24
59.6,32
59.62,20
59.64,18
59.66,18
59.68,30
59.7,34
59.72,22
59.74,20
59.76,14
59.78,26
59.8,24
59.82,12
59.84,20
59.86,28
59.88,28
59.9,26
59.92,28
59.94,26
59.96,26
59.98,26
60,16
60.02,28
60.04,22
60.06,20
60.08,22
60.1,20
60.12,22
60.14,20
60.16,30
60.18,16
60.2,18
60.22,20
60.24,26
60.26,32
60.28,28
60.3,30
60.32,24
60.34,22
60.36,20
60.38,22
60.4,22
60.42,24
60.44,22
60.46,14
60.48,34
60.5,24
60.52,16
60.54,30
60.56,22
60.58,22
60.6,24
60.62,32
60.64,22
60.66,24
60.68,18
60.7,30
60.72,28
60.74,20
60.76,24
60.78,24
60.8,30
60.82,30
60.84,22
60.86,28
60.88,20
60.9,26
60.92,20
60.94,28
60.96,24
60.98,28
61,32
61.02,34
61.04,22
61.06,24
61.08,24
61.1,30
61.12,22
61.14,24
61.16,20
61.18,34
61.2,24
61.22,24
61.24,20
61.26,28
61.28,14
61.3,34
61.32,32
61.34,34
61.36,30
61.38,24
61.4,26
61.42,28
61.44,22
61.46,24
61.48,30
61.5,24
61.52,22
61.54,26
61.56,28
61.58,34
61.6,28
61.62,32
61.64,26
61.66,30
61.68,30
61.7,24
61.72,22
61.74,26
61.76,28
61.78,38
61.8,28
61.82,30
61.84,26
61.86,32
61.88,24
61.9,28
61.92,28
61.94,24
61.96,30
61.98,32
62,32
62.02,20
62.04,22
62.06,28
62.08,26
62.1,32
62.12,30
62.14,24
62.16,24
62.18,28
62.2,18
62.22,18
62.24,24
62.26,20
62.28,30
62.3,16
62.32,20
62.34,24
62.36,24
62.38,26
62.4,28
62.42,28
62.44,20
62.46,28
62.48,28
62.5,24
62.52,14
62.54,24
62.56,20
62.58,22
62.6,26
62.62,28
62.64,28
62.66,24
62.68,26
62.7,28
62.72,20
62.74,18
62.76,32
62.78,28
62.8,40
62.82,20
62.84,28
62.86,22
62.88,34
62.9,26
62.92,34
62.94,26
62.96,28
62.98,28
63,28
63.02,30
63.04,26
63.06,32
63.08,24
63.1,28
63.12,30
63.14,32
63.16,28
63.18,22
63.2,32
63.22,24
63.24,30
63.26,24
63.28,34
63.3,34
63.32,28
63.34,26
63.36,34
63.38,22
63.4,28
63.42,36
63.44,28
63.46,28
63.48,36
63.5,28
63.52,22
63.54,28
63.56,24
63.58,32
63.6,24
63.62,28
63.64,26
63.66,30
63.68,36
63.7,36
63.72,36
63.74,32
63.76,38
63.78,32
63.8,34
63.82,34
63.84,32
63.86,26
63.88,26
63.9,22
63.92,32
63.94,34
63.96,22
63.98,44
64,24
64.02,32
64.04,32
64.06,30
64.08,26
64.1,28
64.12,30
64.14,24
64.16,28
64.18,40
64.2,36
64.22,30
64.24,36
64.26,30
64.28,36
64.3,30
64.32,22
64.34,38
64.36,24
64.38,34
64.4,24
64.42,26
64.44,32
64.46,30
64.48,26
64.5,34
64.52,22
64.54,34
64.56,30
64.58,36
64.6,28
64.62,26
64.64,30
64.66,22
64.68,26
64.7,22
64.72,18
64.74,22
64.76,30
64.78,28
64.8,28
64.82,30
64.84,36
64.86,26
64.88,30
64.9,24
64.92,20
64.94,34
64.96,30
64.98,26
65,20
65.02,28
65.04,26
65.06,22
65.08,26
65.1,22
65.12,32
65.14,20
65.16,24
65.18,26
65.2,32
65.22,26
65.24,30
65.26,20
65.28,20
65.3,28
65.32,24
65.34,14
65.36,28
65.38,26
65.4,16
65.42,22
65.44,20
65.46,32
65.48,28
65.5,26
65.52,22
65.54,26
65.56,22
65.58,22
65.6,26
65.62,30
65.64,24
65.66,22
65.68,20
65.7,12
65.72,22
65.74,28
65.76,20
65.78,26
65.8,22
65.82,18
65.84,28
65.86,24
65.88,20
65.9,22
65.92,24
65.94,22
65.96,26
65.98,34
66,26
66.02,20
66.04,26
66.06,28
66.08,20
66.1,14
66.12,20
66.14,20
66.16,26
66.18,16
66.2,24
66.22,24
66.24,20
66.26,28
66.28,14
66.3,24
66.32,14
66.34,30
66.36,30
66.38,14
66.4,14
66.42,22
66.44,12
66.46,18
66.48,22
66.5,30
66.52,18
66.54,22
66.56,26
66.58,20
66.6,22
66.62,14
66.64,24
66.66,26
66.68,20
66.7,22
66.72,18
66.74,26
66.76,12
66.78,22
66.8,24
66.82,24
66.84,22
66.86,20
66.88,26
66.9,16
66.92,12
66.94,22
66.96,24
66.98,24
67,16
67.02,20
67.04,22
67.06,18
67.08,10
67.1,22
67.12,20
67.14,12
67.16,18
67.18,14
67.2,12
67.22,22
67.24,18
67.26,20
67.28,20
67.3,24
67.32,14
67.34,10
67.36,26
67.38,18
67.4,22
67.42,18
67.44,20
67.46,20
67.48,18
67.5,12
67.52,10
67.54,12
67.56,18
67.58,20
67.6,22
67.62,22
67.64,12
67.66,22
67.68,18
67.7,26
67.72,22
67.74,18
67.76,12
67.78,16
67.8,26
67.82,16
67.84,18
67.86,20
67.88,18
67.9,20
67.92,16
67.94,22
67.96,18
67.98,18
68,18
68.02,16
68.04,18
68.06,24
68.08,18
68.1,22
68.12,8
68.14,14
68.16,22
68.18,20
68.2,14
68.22,22
68.24,26
68.26,24
68.28,12
68.3,26
68.32,16
68.34,18
68.36,22
68.38,10
68.4,24
68.42,24
68.44,24
68.46,22
68.48,20
68.5,8
68.52,20
68.54,20
68.56,22
68.58,20
68.6,16
68.62,8
68.64,14
68.66,18
68.68,22
68.7,14
68.72,12
68.74,18
68.76,24
68.78,24
68.8,14
68.82,16
68.84,22
68.86,14
68.88,16
68.9,26
68.92,16
68.94,18
68.96,16
68.98,16
69,18
69.02,24
69.04,20
69.06,12
69.08,16
69.1,26
69.12,26
69.14,18
69.16,18
69.18,14
69.2,22
69.22,22
69.24,18
69.26,14
69.28,16
69.3,20
69.32,22
69.34,20
69.36,18
69.38,22
69.4,26
69.42,14
69.44,18
69.46,24
69.48,24
69.5,18
69.52,16
69.54,22
69.56,24
69.58,20
69.6,18
69.62,16
69.64,20
69.66,20
69.68,22
69.7,26
69.72,26
69.74,10
69.76,28
69.78,16
69.8,24
69.82,22
69.84,14
69.86,18
69.88,14
69.9,18
69.92,16
69.94,20
69.96,18
69.98,12
70,16
70.02,16
70.04,18
70.06,18
70.08,20
70.1,26
70.12,26
70.14,18
70.16,22
70.18,16
70.2,22
70.22,18
70.24,22
70.26,16
70.28,20
70.3,18
70.32,20
70.34,16
70.36,14
70.38,24
70.4,24
70.42,26
70.44,12
70.46,18
70.48,18
70.5,24
70.52,16
70.54,20
70.56,14
70.58,18
70.6,22
70.62,16
70.64,22
70.66,24
70.68,20
70.7,18
70.72,16
70.74,24
70.76,18
70.78,16
70.8,14
70.82,22
70.84,22
70.86,28
70.88,18
70.9,16
70.92,20
70.94,16
70.96,24
70.98,14
71,16
71.02,24
71.04,22
71.06,24
71.08,18
71.1,22
71.12,22
71.14,24
71.16,18
71.18,18
71.2,18
71.22,28
71.24,22
71.26,30
71.28,26
71.3,16
71.32,20
71.34,24
71.36,22
71.38,14
71.4,24
71.42,30
71.44,30
71.46,18
71.48,26
71.5,14
71.52,22
71.54,22
71.56,14
71.58,20
71.6,16
71.62,28
71.64,24
71.66,16
71.68,26
71.7,20
71.72,28
71.74,20
71.76,18
71.78,26
71.8,24
71.82,18
71.84,24
71.86,16
71.88,14
71.9,22
71.92,24
71.94,28
71.96,20
71.98,22
72,30
72.02,30
72.04,28
72.06,26
72.08,22
72.1,22
72.12,20
72.14,16
72.16,18
72.18,14
72.2,22
72.22,14
72.24,28
72.26,24
72.28,24
72.3,22
72.32,20
72.34,16
72.36,24
72.38,18
72.4,28
72.42,16
72.44,22
72.46,24
72.48,22
72.5,16
72.52,20
72.54,26
72.56,16
72.58,14
72.6,28
72.62,18
72.64,28
72.66,26
72.68,18
72.7,24
72.72,18
72.74,18
72.76,12
72.78,20
72.8,24
72.82,22
72.84,22
72.86,16
72.88,16
72.9,16
72.92,24
72.94,26
72.96,26
72.98,24
73,16
73.02,28
73.04,26
73.06,14
73.08,22
73.1,12
73.12,16
73.14,20
73.16,20
73.18,20
73.2,32
73.22,28
73.24,28
73.26,24
73.28,20
73.3,32
73.32,14
73.34,12
73.36,16
73.38,18
73.4,16
73.42,20
73.44,4
73.46,26
73.48,22
73.5,18
73.52,18
73.54,22
73.56,16
73.58,18
73.6,22
73.62,32
73.64,16
73.66,22
73.68,18
73.7,24
73.72,18
73.74,26
73.76,24
73.78,18
73.8,30
73.82,22
73.84,28
73.86,18
73.88,24
73.9,24
73.92,16
73.94,28
73.96,38
73.98,16
74,28
74.02,26
74.04,26
74.06,22
74.08,22
74.1,16
74.12,18
74.14,20
74.16,28
74.18,26
74.2,24
74.22,18
74.24,26
74.26,20
74.28,22
74.3,18
74.32,26
74.34,22
74.36,24
74.38,20
74.4,26
74.42,22
74.44,28
74.46,28
74.48,22
74.5,24
74.52,20
74.54,24
74.56,20
74.58,22
74.6,22
74.62,22
74.64,14
74.66,26
74.68,24
74.7,26
74.72,22
74.74,26
74.76,18
74.78,20
74.8,20
74.82,18
74.84,20
74.86,16
74.88,28
74.9,20
74.92,16
74.94,22
74.96,30
74.98,24
75,26
75.02,26
75.04,20
75.06,22
75.08,24
75.1,30
75.12,18
75.14,24
75.16,32
75.18,18
75.2,14
75.22,18
75.24,22
75.26,24
75.28,18
75.3,26
75.32,20
75.34,34
75.36,18
75.38,34
75.4,18
75.42,34
75.44,20
75.46,28
75.48,24
75.5,24
75.52,24
75.54,20
75.56,18
75.58,24
75.6,18
75.62,34
75.64,28
75.66,28
75.68,24
75.7,26
75.72,20
75.74,28
75.76,18
75.78,30
75.8,22
75.82,22
75.84,18
75.86,28
75.88,34
75.9,22
75.92,30
75.94,26
75.96,16
75.98,22
76,22
76.02,36
76.04,22
76.06,26
76.08,14
76.1,24
76.12,22
76.14,20
76.16,30
76.18,20
76.2,18
76.22,26
76.24,18
76.26,26
76.28,28
76.3,20
76.32,36
76.34,28
76.36,34
76.38,28
76.4,20
76.42,22
76.44,22
76.46,28
76.48,24
76.5,28
76.52,20
76.54,18
76.56,24
76.58,16
76.6,22
76.62,32
76.64,18
76.66,20
76.68,30
76.7,22
76.72,18
76.74,28
76.76,28
76.78,18
76.8,26
76.82,20
76.84,30
76.86,20
76.88,30
76.9,34
76.92,14
76.94,20
76.96,36
76.98,22
77,24
77.02,26
77.04,16
77.06,26
77.08,20
77.1,20
77.12,22
77.14,30
77.16,14
77.18,24
77.2,24
77.22,30
77.24,24
77.26,18
77.28,18
77.3,18
77.32,24
77.34,28
77.36,20
77.38,18
77.4,26
77.42,22
77.44,22
77.46,26
77.48,26
77.5,20
77.52,26
77.54,30
77.56,18
77.58,20
77.6,26
77.62,26
77.64,32
77.66,24
77.68,28
77.7,22
77.72,22
77.74,30
77.76,24
77.78,26
77.8,20
77.82,28
77.84,26
77.86,16
77.88,16
77.9,18
77.92,24
77.94,20
77.96,20
77.98,18
78,28
78.02,30
78.04,16
78.06,20
78.08,16
78.1,24
78.12,28
78.14,28
78.16,26
78.18,22
78.2,22
78.22,26
78.24,20
78.26,36
78.28,16
78.3,20
78.32,22
78.34,22
78.36,20
78.38,18
78.4,26
78.42,18
78.44,20
78.46,12
78.48,20
78.5,24
78.52,20
78.54,16
78.56,24
78.58,24
78.6,18
78.62,16
78.64,24
78.66,22
78.68,24
78.7,8
78.72,24
78.74,20
78.76,16
78.78,14
78.8,18
78.82,30
78.84,18
78.86,18
78.88,18
78.9,20
78.92,16
78.94,22
78.96,22
78.98,24
79,24
79.02,16
79.04,16
79.06,16
79.08,20
79.1,24
79.12,22
79.14,24
79.16,14
79.18,24
79.2,28
79.22,12
79.24,22
79.26,12
79.28,20
79.3,10
79.32,18
79.34,26
79.36,16
79.38,18
79.4,18
79.42,26
79.44,24
79.46,10
79.48,14
79.5,16
79.52,20
79.54,14
79.56,24
79.58,16
79.6,16
79.62,20
79.64,26
79.66,18
79.68,22
79.7,14
79.72,24
79.74,12
79.76,16
79.78,20
79.8,24
79.82,14
79.84,24
79.86,16
79.88,18
79.9,14
79.92,16
79.94,14
79.96,12
79.98,22
80,22
